ass1;ass2;sol
05.562;05.588;0.130769230769231
05.562;05.589;0.224615384615385
05.562;05.590;0.130769230769231
05.562;05.591;0
05.562;05.592;0
05.562;05.593;0.116923076923077
05.562;05.594;0.127692307692308
05.562;05.595;0.130769230769231
05.562;05.596;0.129230769230769
05.562;05.597;0
05.562;05.598;0
05.562;05.599;0
05.562;05.600;0.127692307692308
05.562;05.601;0
05.562;05.604;0.293846153846154
05.562;05.607;0.126153846153846
05.562;05.611;0.127692307692308
05.562;05.613;0.135384615384615
05.562;05.614;0.301538461538462
05.562;05.615;0
05.562;05.616;0
05.562;22.400;0.130769230769231
05.563;05.554;0.278461538461538
05.563;05.555;0.275384615384615
05.563;05.556;0.22
05.563;05.557;0.312307692307692
05.563;05.558;0.306153846153846
05.563;05.559;0.261538461538462
05.563;05.560;0.267692307692308
05.563;05.561;0.281538461538462
05.563;05.562;0.235384615384615
05.563;05.563;0
05.563;05.564;0.270769230769231
05.563;05.565;0.273846153846154
05.563;05.566;0.244615384615385
05.563;05.567;0.244615384615385
05.563;05.568;0.144615384615385
05.563;05.569;0.204615384615385
05.563;05.570;0.861538461538462
05.563;05.571;0.235384615384615
05.563;05.572;0.361538461538462
05.563;05.573;0.341538461538462
05.563;05.574;0
05.563;05.575;0.610769230769231
05.563;05.576;0
05.563;05.577;0.363076923076923
05.563;05.578;0.301538461538462
05.563;05.579;0
05.563;05.580;0.173846153846154
05.563;05.581;0
05.563;05.582;0.206153846153846
05.563;05.583;0
05.563;05.584;0.232307692307692
05.563;05.585;0.150769230769231
05.563;05.586;0
05.563;05.587;0
05.563;05.588;0.281538461538462
05.563;05.589;0.495384615384615
05.563;05.590;0.267692307692308
05.563;05.591;0
05.563;05.592;0
05.563;05.593;0.241538461538462
05.563;05.594;0.267692307692308
05.563;05.595;0.28
05.563;05.596;0.269230769230769
05.563;05.597;0
05.563;05.598;0
05.563;05.599;0
05.563;05.600;0.275384615384615
05.563;05.601;0
05.563;05.604;0.609230769230769
05.563;05.607;0.269230769230769
05.563;05.611;0.266153846153846
05.563;05.613;0.281538461538462
05.563;05.614;0.643076923076923
05.563;05.615;0
05.563;05.616;0
05.563;22.400;0.281538461538462
05.564;05.554;0.156923076923077
05.564;05.555;0.144615384615385
05.564;05.556;0.116923076923077
05.564;05.557;0.175384615384615
05.564;05.558;0.173846153846154
05.564;05.559;0.141538461538462
05.564;05.560;0.144615384615385
05.564;05.561;0.166153846153846
05.564;05.562;0.130769230769231
05.564;05.563;0.270769230769231
05.564;05.564;0
05.564;05.565;0.14
05.564;05.566;0.133846153846154
05.564;05.567;0.133846153846154
05.564;05.568;0.0830769230769231
05.564;05.569;0.106153846153846
05.564;05.570;0.423076923076923
05.564;05.571;0.138461538461538
05.564;05.572;0.198461538461538
05.564;05.573;0.169230769230769
05.564;05.574;0
05.564;05.575;0.335384615384615
05.564;05.576;0
05.564;05.577;0.189230769230769
05.564;05.578;0.155384615384615
05.564;05.579;0
05.564;05.580;0.0923076923076923
05.564;05.581;0
05.564;05.582;0.107692307692308
05.564;05.583;0
05.564;05.584;0.146153846153846
05.564;05.585;0.08
05.564;05.586;0
05.564;05.587;0
05.564;05.588;0.176923076923077
05.564;05.589;0.261538461538462
05.564;05.590;0.143076923076923
05.564;05.591;0
05.564;05.592;0
05.564;05.593;0.149230769230769
05.564;05.594;0.146153846153846
05.564;05.595;0.164615384615385
05.564;05.596;0.156923076923077
05.564;05.597;0
05.564;05.598;0
05.564;05.599;0
05.564;05.600;0.155384615384615
05.564;05.601;0
05.564;05.604;0.372307692307692
05.564;05.607;0.150769230769231
05.564;05.611;0.144615384615385
05.564;05.613;0.176923076923077
05.564;05.614;0.372307692307692
05.564;05.615;0
05.564;05.616;0
05.564;22.400;0.167692307692308
05.565;05.554;0.150769230769231
05.565;05.555;0.155384615384615
05.565;05.556;0.130769230769231
05.565;05.557;0.18
05.565;05.558;0.166153846153846
05.565;05.559;0.143076923076923
05.565;05.560;0.146153846153846
05.565;05.561;0.146153846153846
05.565;05.562;0.132307692307692
05.565;05.563;0.273846153846154
05.565;05.564;0.14
05.565;05.565;0
05.565;05.566;0.14
05.565;05.567;0.136923076923077
05.565;05.568;0.0846153846153846
05.565;05.569;0.118461538461538
05.565;05.570;0.436923076923077
05.565;05.571;0.124615384615385
05.565;05.572;0.209230769230769
05.565;05.573;0.207692307692308
05.565;05.574;0
05.565;05.575;0.346153846153846
05.565;05.576;0
05.565;05.577;0.210769230769231
05.565;05.578;0.181538461538462
05.565;05.579;0
05.565;05.580;0.107692307692308
05.565;05.581;0
05.565;05.582;0.126153846153846
05.565;05.583;0
05.565;05.584;0.130769230769231
05.565;05.585;0.0815384615384615
05.565;05.586;0
05.565;05.587;0
05.565;05.588;0.146153846153846
05.565;05.589;0.270769230769231
05.565;05.590;0.146153846153846
05.565;05.591;0
05.565;05.592;0
05.565;05.593;0.133846153846154
05.565;05.594;0.146153846153846
05.565;05.595;0.146153846153846
05.565;05.596;0.14
05.565;05.597;0
05.565;05.598;0
05.565;05.599;0
05.565;05.600;0.146153846153846
05.565;05.601;0
05.565;05.604;0.326153846153846
05.565;05.607;0.149230769230769
05.565;05.611;0.146153846153846
05.565;05.613;0.146153846153846
05.565;05.614;0.335384615384615
05.565;05.615;0
05.565;05.616;0
05.565;22.400;0.146153846153846
05.566;05.554;0.150769230769231
05.566;05.555;0.138461538461538
05.566;05.556;0.121538461538462
05.566;05.557;0.166153846153846
05.566;05.558;0.155384615384615
05.566;05.559;0.136923076923077
05.566;05.560;0.14
05.566;05.561;0.14
05.566;05.562;0.118461538461538
05.566;05.563;0.244615384615385
05.566;05.564;0.133846153846154
05.566;05.565;0.14
05.566;05.566;0
05.566;05.567;0.132307692307692
05.566;05.568;0.0815384615384615
05.566;05.569;0.112307692307692
05.566;05.570;0.358461538461538
05.566;05.571;0.116923076923077
05.566;05.572;0.196923076923077
05.566;05.573;0.186153846153846
05.566;05.574;0
05.566;05.575;0.332307692307692
05.566;05.576;0
05.566;05.577;0.193846153846154
05.566;05.578;0.16
05.566;05.579;0
05.566;05.580;0.101538461538462
05.566;05.581;0
05.566;05.582;0.116923076923077
05.566;05.583;0
05.566;05.584;0.132307692307692
05.566;05.585;0.0830769230769231
05.566;05.586;0
05.566;05.587;0
05.566;05.588;0.14
05.566;05.589;0.246153846153846
05.566;05.590;0.136923076923077
05.566;05.591;0
05.566;05.592;0
05.566;05.593;0.138461538461538
05.566;05.594;0.14
05.566;05.595;0.14
05.566;05.596;0.135384615384615
05.566;05.597;0
05.566;05.598;0
05.566;05.599;0
05.566;05.600;0.14
05.566;05.601;0
05.566;05.604;0.304615384615385
05.566;05.607;0.14
05.566;05.611;0.14
05.566;05.613;0.14
05.566;05.614;0.321538461538461
05.566;05.615;0
05.566;05.616;0
05.566;22.400;0.14
05.567;05.554;0.153846153846154
05.567;05.555;0.135384615384615
05.567;05.556;0.123076923076923
05.567;05.557;0.172307692307692
05.567;05.558;0.16
05.567;05.559;0.14
05.567;05.560;0.14
05.567;05.561;0.141538461538462
05.567;05.562;0.12
05.567;05.563;0.244615384615385
05.567;05.564;0.133846153846154
05.567;05.565;0.136923076923077
05.567;05.566;0.132307692307692
05.567;05.567;0
05.567;05.568;0.0892307692307692
05.567;05.569;0.104615384615385
05.567;05.570;0.355384615384615
05.567;05.571;0.123076923076923
05.567;05.572;0.193846153846154
05.567;05.573;0.178461538461538
05.567;05.574;0
05.567;05.575;0.310769230769231
05.567;05.576;0
05.567;05.577;0.192307692307692
05.567;05.578;0.144615384615385
05.567;05.579;0
05.567;05.580;0.0923076923076923
05.567;05.581;0
05.567;05.582;0.104615384615385
05.567;05.583;0
05.567;05.584;0.129230769230769
05.567;05.585;0.0738461538461538
05.567;05.586;0
05.567;05.587;0
05.567;05.588;0.141538461538462
05.567;05.589;0.241538461538462
05.567;05.590;0.136923076923077
05.567;05.591;0
05.567;05.592;0
05.567;05.593;0.127692307692308
05.567;05.594;0.141538461538462
05.567;05.595;0.141538461538462
05.567;05.596;0.138461538461538
05.567;05.597;0
05.567;05.598;0
05.567;05.599;0
05.567;05.600;0.141538461538462
05.567;05.601;0
05.567;05.604;0.303076923076923
05.567;05.607;0.135384615384615
05.567;05.611;0.141538461538462
05.567;05.613;0.141538461538462
05.567;05.614;0.327692307692308
05.567;05.615;0
05.567;05.616;0
05.567;22.400;0.141538461538462
05.568;05.554;0.0938461538461538
05.568;05.555;0.0846153846153846
05.568;05.556;0.0846153846153846
05.568;05.557;0.103076923076923
05.568;05.558;0.1
05.568;05.559;0.0830769230769231
05.568;05.560;0.0830769230769231
05.568;05.561;0.0830769230769231
05.568;05.562;0.0723076923076923
05.568;05.563;0.144615384615385
05.568;05.564;0.0830769230769231
05.568;05.565;0.0846153846153846
05.568;05.566;0.0815384615384615
05.568;05.567;0.0892307692307692
05.568;05.568;0
05.568;05.569;0.0723076923076923
05.568;05.570;0.227692307692308
05.568;05.571;0.0784615384615385
05.568;05.572;0.124615384615385
05.568;05.573;0.106153846153846
05.568;05.574;0
05.568;05.575;0.2
05.568;05.576;0
05.568;05.577;0.118461538461538
05.568;05.578;0.0953846153846154
05.568;05.579;0
05.568;05.580;0.0553846153846154
05.568;05.581;0
05.568;05.582;0.0692307692307692
05.568;05.583;0
05.568;05.584;0.0753846153846154
05.568;05.585;0.0492307692307692
05.568;05.586;0
05.568;05.587;0
05.568;05.588;0.0876923076923077
05.568;05.589;0.146153846153846
05.568;05.590;0.0830769230769231
05.568;05.591;0
05.568;05.592;0
05.568;05.593;0.0815384615384615
05.568;05.594;0.0830769230769231
05.568;05.595;0.0876923076923077
05.568;05.596;0.0784615384615385
05.568;05.597;0
05.568;05.598;0
05.568;05.599;0
05.568;05.600;0.0830769230769231
05.568;05.601;0
05.568;05.604;0.186153846153846
05.568;05.607;0.0830769230769231
05.568;05.611;0.0830769230769231
05.568;05.613;0.0876923076923077
05.568;05.614;0.201538461538462
05.568;05.615;0
05.568;05.616;0
05.568;22.400;0.0876923076923077
05.569;05.554;0.113846153846154
05.569;05.555;0.113846153846154
05.569;05.556;0.1
05.569;05.557;0.129230769230769
05.569;05.558;0.126153846153846
05.569;05.559;0.107692307692308
05.569;05.560;0.110769230769231
05.569;05.561;0.110769230769231
05.569;05.562;0.0969230769230769
05.569;05.563;0.204615384615385
05.569;05.564;0.106153846153846
05.569;05.565;0.118461538461538
05.569;05.566;0.112307692307692
05.569;05.567;0.104615384615385
05.569;05.568;0.0723076923076923
05.569;05.569;0
05.569;05.570;0.329230769230769
05.569;05.571;0.0892307692307692
05.569;05.572;0.158461538461538
05.569;05.573;0.156923076923077
05.569;05.574;0
05.569;05.575;0.266153846153846
05.569;05.576;0
05.569;05.577;0.163076923076923
05.569;05.578;0.14
05.569;05.579;0
05.569;05.580;0.0815384615384615
05.569;05.581;0
05.569;05.582;0.0984615384615385
05.569;05.583;0
05.569;05.584;0.1
05.569;05.585;0.0692307692307692
05.569;05.586;0
05.569;05.587;0
05.569;05.588;0.110769230769231
05.569;05.589;0.206153846153846
05.569;05.590;0.110769230769231
05.569;05.591;0
05.569;05.592;0
05.569;05.593;0.104615384615385
05.569;05.594;0.110769230769231
05.569;05.595;0.110769230769231
05.569;05.596;0.104615384615385
05.569;05.597;0
05.569;05.598;0
05.569;05.599;0
05.569;05.600;0.110769230769231
05.569;05.601;0
05.569;05.604;0.236923076923077
05.569;05.607;0.110769230769231
05.569;05.611;0.110769230769231
05.569;05.613;0.110769230769231
05.569;05.614;0.252307692307692
05.569;05.615;0
05.569;05.616;0
05.569;22.400;0.110769230769231
05.570;05.554;0.427692307692308
05.570;05.555;0.456923076923077
05.570;05.556;0.332307692307692
05.570;05.557;0.478461538461538
05.570;05.558;0.496923076923077
05.570;05.559;0.416923076923077
05.570;05.560;0.432307692307692
05.570;05.561;0.441538461538461
05.570;05.562;0.381538461538462
05.570;05.563;0.861538461538462
05.570;05.564;0.423076923076923
05.570;05.565;0.436923076923077
05.570;05.566;0.358461538461538
05.570;05.567;0.355384615384615
05.570;05.568;0.227692307692308
05.570;05.569;0.329230769230769
05.570;05.570;0
05.570;05.571;0.352307692307692
05.570;05.572;0.569230769230769
05.570;05.573;0.501538461538461
05.570;05.574;0
05.570;05.575;0.972307692307692
05.570;05.576;0
05.570;05.577;0.570769230769231
05.570;05.578;0.473846153846154
05.570;05.579;0
05.570;05.580;0.247692307692308
05.570;05.581;0
05.570;05.582;0.321538461538461
05.570;05.583;0
05.570;05.584;0.267692307692308
05.570;05.585;0.230769230769231
05.570;05.586;0
05.570;05.587;0
05.570;05.588;0.441538461538461
05.570;05.589;0.789230769230769
05.570;05.590;0.441538461538461
05.570;05.591;0
05.570;05.592;0
05.570;05.593;0.326153846153846
05.570;05.594;0.423076923076923
05.570;05.595;0.441538461538461
05.570;05.596;0.42
05.570;05.597;0
05.570;05.598;0
05.570;05.599;0
05.570;05.600;0.423076923076923
05.570;05.601;0
05.570;05.604;0.936923076923077
05.570;05.607;0.427692307692308
05.570;05.611;0.423076923076923
05.570;05.613;0.441538461538461
05.570;05.614;1
05.570;05.615;0
05.570;05.616;0
05.570;22.400;0.441538461538461
05.571;05.554;0.138461538461538
05.571;05.555;0.123076923076923
05.571;05.556;0.107692307692308
05.571;05.557;0.149230769230769
05.571;05.558;0.146153846153846
05.571;05.559;0.121538461538462
05.571;05.560;0.124615384615385
05.571;05.561;0.14
05.571;05.562;0.103076923076923
05.571;05.563;0.235384615384615
05.571;05.564;0.138461538461538
05.571;05.565;0.124615384615385
05.571;05.566;0.116923076923077
05.571;05.567;0.123076923076923
05.571;05.568;0.0784615384615385
05.571;05.569;0.0892307692307692
05.571;05.570;0.352307692307692
05.571;05.571;0
05.571;05.572;0.164615384615385
05.571;05.573;0.170769230769231
05.571;05.574;0
05.571;05.575;0.275384615384615
05.571;05.576;0
05.571;05.577;0.169230769230769
05.571;05.578;0.133846153846154
05.571;05.579;0
05.571;05.580;0.0784615384615385
05.571;05.581;0
05.571;05.582;0.0953846153846154
05.571;05.583;0
05.571;05.584;0.126153846153846
05.571;05.585;0.0692307692307692
05.571;05.586;0
05.571;05.587;0
05.571;05.588;0.144615384615385
05.571;05.589;0.233846153846154
